ip,round,value,rel
192.168.57.4,1980,7.792419930476764,1.0
192.168.57.4,2075,7.192459995352956,1.0
192.168.57.4,2171,7.2853291802300655,1.0
192.168.57.4,2267,7.564619661312365,1.0
192.168.57.4,2362,8.067898448701177,1.0
192.168.57.4,2458,8.12393830990568,1.0
192.168.57.4,2554,8.093178058712862,1.0
192.168.57.4,2647,8.091097836949881,1.0
192.168.57.4,2742,5.591747464563291,1.0
192.168.57.4,2837,7.063651030602979,1.0
192.168.57.4,2934,7.846421180410898,1.0
192.168.57.4,3026,7.2382165015734055,1.0
192.168.57.4,3122,7.306600217500795,1.0
192.168.57.4,3217,7.56806226350289,1.0
192.168.57.4,3311,8.063323311215271,1.0
192.168.57.4,3406,8.118620505368401,1.0
192.168.57.4,3502,8.082355762047523,1.0
192.168.57.4,3598,8.083121927835467,1.0
192.168.57.4,3695,5.614571334205174,1.0
192.168.57.4,3791,7.081983107285367,1.0
192.168.57.4,3886,7.845689636702481,1.0
192.168.57.4,3980,7.20689885618841,1.0
192.168.57.4,4077,7.282616454025945,1.0
192.168.57.4,4170,7.576361514024522,1.0
192.168.57.4,4265,8.05425301460627,1.0
192.168.57.4,4361,8.105434260099882,1.0
192.168.57.4,4457,8.07083835389004,1.0
192.168.57.4,4553,8.078038569188815,1.0
192.168.57.4,4648,5.637796549896567,1.0
192.168.57.4,4740,7.051355270498974,1.0
192.168.57.4,4835,7.826720051816659,1.0
192.168.57.4,4931,7.19889478032017,1.0
192.168.57.4,5026,7.28997504782775,1.0
192.168.57.4,5116,7.5782680151045465,1.0
192.168.57.4,5208,8.04773620675745,1.0
192.168.57.4,5303,8.103252245707782,1.0
192.168.57.4,5399,8.06868780160048,1.0
192.168.57.4,5495,8.077391651992192,1.0
192.168.57.2,4452,8.59767942981595,1.0
192.168.57.2,4545,7.969756225383204,1.0
192.168.57.2,4641,7.957640476655567,1.0
192.168.57.2,4736,8.79987253907686,1.0
192.168.57.2,4830,8.290142106188709,1.0
192.168.57.2,4925,7.42876935868481,1.0
192.168.57.2,5020,7.390596274752954,1.0
192.168.57.2,5117,7.818183807332787,1.0
192.168.57.2,5212,8.096333899921822,1.0
192.168.57.2,5308,8.11392740862673,1.0
192.168.57.2,5403,8.604186580605296,1.0
192.168.57.2,5498,7.974312368444521,1.0
192.168.57.2,5593,7.961060292250773,1.0
192.168.57.2,5689,8.79622855603554,1.0
192.168.57.2,5784,8.290572874785168,1.0
192.168.57.2,5877,7.442194141396728,1.0
192.168.57.2,5971,7.403580602336513,1.0
192.168.57.2,6066,7.835913366885885,1.0
192.168.57.2,6162,8.121679453268273,1.0
192.168.57.2,6256,8.139516338896426,1.0
192.168.57.2,6351,8.580318939839202,1.0
192.168.57.2,6446,7.9804070758188494,1.0
192.168.57.2,6543,7.965312799539536,1.0
192.168.57.2,6636,8.79067475268384,1.0
192.168.57.2,6724,8.264754231425252,1.0
192.168.57.2,6817,7.422682931619881,1.0
192.168.57.2,6910,7.382387567671906,1.0
192.168.57.2,7000,7.8124628348888105,1.0
192.168.57.2,7091,8.094905743176113,1.0
192.168.57.2,7167,8.114610375913406,1.0
192.168.57.2,7261,8.57591563554261,1.0
192.168.57.2,7356,7.974678744398763,1.0
192.168.57.2,7451,7.959535217752919,1.0
192.168.57.2,7545,8.788828135011135,1.0
192.168.57.2,7640,8.23541647662516,1.0
192.168.57.2,7736,7.441673802649766,1.0
192.168.57.2,7830,7.409877980955535,1.0
192.168.57.2,7923,7.853894776546493,1.0
192.168.57.2,8018,8.13152942003265,1.0
192.168.57.2,8114,8.149731837283577,1.0
192.168.57.2,8209,8.59215329398782,1.0
192.168.57.2,8304,8.001720275583144,1.0
192.168.57.2,8399,8.054393594036634,1.0
192.168.57.2,8494,8.834605994608824,1.0
192.168.57.2,8590,8.251611765772102,1.0
192.168.57.2,8686,7.473160945239263,1.0
192.168.57.2,8780,7.437649239293684,1.0
192.168.57.2,8876,7.889045646435804,1.0
192.168.57.2,8972,8.166978617278572,1.0
192.168.57.2,9068,8.183998469753273,1.0
192.168.57.2,9161,8.607206845011113,1.0
192.168.57.2,9256,8.023898144928783,1.0
192.168.57.2,9351,8.076756144531299,1.0
192.168.57.2,9446,8.831206699589782,1.0
192.168.57.2,9542,8.245919220663202,1.0
192.168.57.2,9637,7.45971470001595,1.0
192.168.57.2,9732,7.426082139661601,1.0
192.168.57.2,9827,7.859254643710504,1.0
192.168.57.2,9923,8.130010555816508,1.0
192.168.57.2,10018,8.146653310954187,1.0
192.168.57.1,4684,12.370255717100699,1.0
192.168.57.1,4779,8.883402367639984,1.0
192.168.57.1,4874,7.7980613324165695,1.0
192.168.57.1,4969,7.40832222890803,1.0
