ip,round,value,rel
10.42.0.123,139,0.0,0.0
10.42.0.123,321,3.7508754761013865,1.0
10.42.0.123,444,6.191722671478601,1.0
10.42.0.123,530,6.640407149458195,1.0
10.42.0.123,531,6.643344772242653,1.0
10.42.0.123,664,6.849408971985671,1.0
10.42.0.123,738,6.943841788360706,1.0
10.42.0.123,764,7.016748804189114,1.0
10.42.0.123,803,5.807458208577145,1.0
10.42.0.123,933,8.052476317344263,1.0
10.42.0.123,1067,8.489651124363013,1.0
10.42.0.123,1157,8.55237473158979,1.0
10.42.0.123,1247,8.659766343509494,1.0
10.42.0.123,1338,8.764973834082058,1.0
10.42.0.123,1425,8.790638358368053,1.0
10.42.0.123,1513,8.741350837949815,1.0
10.42.0.123,1605,8.690892969856609,1.0
10.42.0.123,1695,8.95047199224506,1.0
10.42.0.123,1779,7.824082491065097,1.0
10.42.0.123,1819,8.487909812726688,1.0
10.42.0.123,1864,7.8606771074004635,1.0
10.42.0.123,1940,8.293469792918383,1.0
10.42.0.123,2073,8.92113176508468,1.0
10.42.0.123,2180,9.007795956813416,1.0
10.42.0.123,2269,9.2202178239568,1.0
10.42.0.123,2357,9.413292459835109,1.0
10.42.0.123,2447,10.264643878636358,1.0
10.42.0.123,2537,10.407331786244889,1.0
10.42.0.123,2628,7.857877852233009,1.0
10.42.0.123,2718,7.396526897793927,1.0
10.42.0.123,2807,6.904361082608857,1.0
10.42.0.123,2881,7.370542348925151,1.0
10.42.0.123,2921,7.798173261932824,1.0
10.42.0.123,2964,8.21497542459804,1.0
10.42.0.123,3075,8.962258423522135,1.0
10.42.0.123,3189,9.335566395172656,1.0
10.42.0.123,3288,9.949510778314293,1.0
10.42.0.123,3378,5.162281620766266,1.0
10.42.0.123,3468,8.143342958432838,1.0
10.42.0.123,3559,7.964373276832293,1.0
10.42.0.123,3648,8.80431446846138,1.0
10.42.0.123,3739,9.347007061113683,1.0
10.42.0.123,3831,9.545102782919924,1.0
10.42.0.123,3919,9.546013786015951,1.0
10.42.0.123,3973,9.483629916189374,1.0
10.42.0.123,4012,9.457999356598409,1.0
10.42.0.123,4053,9.466158754280407,1.0
10.42.0.123,4180,5.216094731792914,1.0
10.42.0.123,4312,9.656474769434501,1.0
10.42.0.123,4400,8.649434295251924,1.0
10.42.0.123,4489,9.048335995935371,1.0
10.42.0.123,4580,9.497524133814542,1.0
10.42.0.123,4669,9.737646085111534,1.0
10.42.0.123,4759,9.781703229930343,1.0
10.42.0.123,4850,9.856149947811119,1.0
10.42.0.123,4941,9.937478120318257,1.0
10.42.0.123,5032,9.953560486873707,1.0
10.42.0.116,4774,10.381861964927841,1.0
10.42.0.116,4847,9.810524777795532,1.0
10.42.0.116,4958,9.800098720179795,1.0
10.42.0.116,5080,9.941138098343217,1.0
10.42.0.116,5167,10.013661363638805,1.0
10.42.0.116,5251,10.08765922067252,1.0
10.42.0.116,5331,10.57785624205528,1.0
10.42.0.116,5420,11.014684297524706,1.0
10.42.0.116,5495,10.393935559230727,1.0
10.42.0.116,5585,9.916730916393911,1.0
10.42.0.116,5671,9.986147684834455,1.0
10.42.0.116,5728,9.970324498774062,1.0
10.42.0.116,5761,9.98351222250698,1.0
10.42.0.116,5793,9.996613271520845,1.0
10.42.0.116,5874,10.020631641555546,1.0
10.42.0.116,5975,10.11303312186871,1.0
10.42.0.116,6088,10.158400173569582,1.0
10.42.0.116,6169,11.124852928475434,1.0
10.42.0.116,6256,10.630753448250887,1.0
10.42.0.116,6338,10.22785942853214,1.0
10.42.0.116,6424,9.993441680057957,1.0
10.42.0.116,6509,10.016611775075447,1.0
10.42.0.116,6596,10.047459160031462,1.0
10.42.0.116,6677,10.101142818354068,1.0
10.42.0.116,6714,10.161175263667293,1.0
10.42.0.116,6749,10.226037147018905,1.0
10.42.0.116,6785,10.289898940470705,1.0
10.42.0.116,6883,9.865105230818731,1.0
10.42.0.116,7001,11.02878973910312,1.0
10.42.0.116,7110,10.202647775750709,1.0
10.42.0.116,7202,9.935621469729217,1.0
10.42.0.116,7288,9.853572769287924,1.0
10.42.0.116,7372,9.968934894656119,1.0
10.42.0.116,7457,10.062750240174644,1.0
10.42.0.116,7546,10.01956219007193,1.0
10.42.0.116,7633,9.759609964914103,1.0
10.42.0.116,7709,10.41863142887084,1.0
10.42.0.116,7742,11.082789956228213,1.0
10.42.0.116,7784,11.280332132238186,1.0
10.42.0.116,7839,11.100713582025179,1.0
10.42.0.116,7934,10.032219198063494,1.0
10.42.0.116,8032,10.033517437992016,1.0
10.42.0.116,8137,9.960942140764125,1.0
10.42.0.116,8222,10.076585747069414,1.0
10.42.0.116,8305,10.173330908571733,1.0
10.42.0.116,8390,9.933552606182687,1.0
10.42.0.116,8478,10.966221891043965,1.0
10.42.0.116,8565,11.280184993004442,1.0
10.42.0.116,8650,10.75940866723941,1.0
10.42.0.116,8714,10.441548053150855,1.0
10.42.0.116,8743,9.999237254210986,1.0
10.42.0.116,8781,10.004447248689289,1.0
10.42.0.116,8841,10.08111063740191,1.0
10.42.0.116,8937,10.282253587121634,1.0
10.42.0.116,9040,10.440304929488063,1.0
10.42.0.116,9134,10.484973464758221,1.0
10.42.0.116,9239,10.353995329179654,1.0
10.42.0.116,9331,11.499545223706253,1.0
10.42.0.116,9415,11.170181756086375,1.0
10.42.0.116,9501,10.494892104059332,1.0
10.42.0.118,4945,14.695878634362902,1.0
10.42.0.118,5053,10.548081164112514,1.0
10.42.0.118,5129,9.707243879080336,1.0
10.42.0.118,5206,9.576107938856774,1.0
10.42.0.118,5298,9.768039071886271,1.0
10.42.0.118,5387,10.014937914672293,1.0
10.42.0.118,5476,10.02193506499603,1.0
10.42.0.118,5565,10.147209739424536,1.0
10.42.0.118,5651,10.25652874194549,1.0
10.42.0.118,5724,10.109490401440558,1.0
10.42.0.118,5762,14.788606036497837,1.0
10.42.0.118,5863,11.31144662473074,1.0
10.42.0.118,5961,10.118939395231392,1.0
10.42.0.118,6052,9.895247455433378,1.0
10.42.0.118,6141,9.909174322675117,1.0
10.42.0.118,6231,10.055903175429124,1.0
10.42.0.118,6322,10.063644200166875,1.0
10.42.0.118,6412,10.178220801334252,1.0
10.42.0.118,6501,10.417348926640914,1.0
10.42.0.118,6591,9.660049270664912,1.0
10.42.0.118,6681,14.339960443520809,1.0
10.42.0.118,6765,10.549815159691779,1.0
10.42.0.118,6828,9.54335276132042,1.0
10.42.0.118,6870,9.391155094992149,1.0
10.42.0.118,6994,9.694615295540084,1.0
10.42.0.118,7088,9.846718767323106,1.0
10.42.0.118,7178,10.092086766544828,1.0
10.42.0.118,7268,10.132465269292517,1.0
10.42.0.118,7359,9.959911318535834,1.0
10.42.0.118,7450,9.405887647955169,1.0
10.42.0.118,7539,14.370870240301509,1.0
10.42.0.118,7629,11.281163496339122,1.0
10.42.0.118,7719,10.378375879374925,1.0
10.42.0.118,7811,10.07196518439028,1.0
10.42.0.118,7884,9.973094956660363,1.0
10.42.0.118,7947,9.907086063776893,1.0
10.42.0.118,8018,9.99859432040147,1.0
10.42.0.118,8128,10.320623310439624,1.0
10.42.0.118,8218,10.224613679201532,1.0
10.42.0.118,8309,9.581617411574872,1.0
10.42.0.118,8399,14.328018081899156,1.0
10.42.0.118,8489,11.179955211810066,1.0
10.42.0.118,8578,10.30461236268753,1.0
10.42.0.118,8669,10.032022032798334,1.0
10.42.0.118,8759,10.113973791333395,1.0
10.42.0.118,8849,10.39466745639707,1.0
10.42.0.118,8937,10.517866317111631,1.0
10.42.0.118,9016,10.542952767621536,1.0
10.42.0.118,9056,10.521211128920557,1.0
10.42.0.118,9153,10.387611994637783,1.0
10.42.0.118,9251,14.319143509026947,1.0
10.42.0.118,9340,11.813954881009057,1.0
10.42.0.118,9428,10.546493134600697,1.0
10.42.0.118,9519,9.945080989535162,1.0
10.42.0.118,9609,9.906653350873222,1.0
10.42.0.118,9699,10.178055832237092,1.0
10.42.0.118,9789,10.48518957182617,1.0
10.42.0.118,9880,10.570603779636114,1.0
10.42.0.118,9971,10.662242443698204,1.0
10.42.0.118,10054,10.201674459906855,1.0
10.42.0.119,4815,5.972656937557487,1.0
10.42.0.119,4907,9.341070229670898,1.0
10.42.0.119,4982,9.71056040002297,1.0
10.42.0.119,5007,9.690306780803695,1.0
10.42.0.119,5036,9.549844137509893,1.0
10.42.0.119,5097,9.374509419548534,1.0
10.42.0.119,5190,9.512529171179386,1.0
10.42.0.119,5291,9.632068183583478,1.0
10.42.0.119,5395,11.405607757523727,1.0
10.42.0.119,5497,10.647787652551122,1.0
10.42.0.119,5583,6.129969924305008,1.0
10.42.0.119,5678,9.32533001615391,1.0
10.42.0.119,5778,9.795546965394722,1.0
10.42.0.119,5872,9.908874160910049,1.0
10.42.0.119,5967,9.777363663793956,1.0
10.42.0.119,6021,9.905241742039752,1.0
10.42.0.119,6048,9.991347644879683,1.0
10.42.0.119,6074,9.99677431093082,1.0
10.42.0.119,6146,9.467000703694804,1.0
10.42.0.119,6235,10.799552129759851,1.0
10.42.0.119,6338,6.554135457186484,1.0
10.42.0.119,6442,9.500918424430267,1.0
10.42.0.119,6535,9.895321651983846,1.0
10.42.0.119,6626,10.008140895799881,1.0
10.42.0.119,6717,10.00770706297398,1.0
10.42.0.119,6810,10.001559655746465,1.0
10.42.0.119,6907,9.849338325528997,1.0
10.42.0.119,7006,11.245220735405637,1.0
10.42.0.119,7042,10.984060888203453,1.0
10.42.0.119,7067,10.673285850049817,1.0
10.42.0.119,7088,5.1885582378825506,1.0
10.42.0.119,7176,8.884333979028183,1.0
10.42.0.119,7270,9.743737237056488,1.0
10.42.0.119,7371,9.768030265059691,1.0
10.42.0.119,7466,10.023990147174008,1.0
10.42.0.119,7561,10.13244957718801,1.0
10.42.0.119,7647,9.93544563249481,1.0
10.42.0.119,7739,11.20815482030736,1.0
10.42.0.119,7833,10.74580929405542,1.0
10.42.0.119,7926,10.078253285414894,1.0
10.42.0.119,8018,6.622151326488096,1.0
10.42.0.119,8045,8.009169701601676,1.0
10.42.0.119,8072,8.717861414157335,1.0
10.42.0.119,8107,9.142083707032976,1.0
10.42.0.119,8192,9.636542008323831,1.0
10.42.0.119,8288,10.094242579537834,1.0
10.42.0.119,8384,10.256897775089898,1.0
10.42.0.119,8483,11.306703326655073,1.0
10.42.0.119,8571,11.15862189364859,1.0
10.42.0.119,8661,10.590941216570107,1.0
10.42.0.119,8751,6.75907060119472,1.0
10.42.0.119,8844,9.341998618754042,1.0
10.42.0.119,8937,9.928076614917,1.0
10.42.0.119,9016,10.18054977238888,1.0
10.42.0.119,9041,10.18509644485826,1.0
10.42.0.119,9069,10.0589467149672,1.0
10.42.0.119,9116,10.013715567571483,1.0
10.42.0.119,9203,10.287233536155169,1.0
10.42.0.119,9299,10.638850507795011,1.0
10.42.0.119,9394,10.894821483062746,1.0
10.42.0.120,3500,14.816737673468399,1.0
10.42.0.120,3520,12.159096412245669,1.0
10.42.0.120,3553,10.38029335230925,1.0
10.42.0.120,3631,9.789920734892252,1.0
10.42.0.120,3693,9.740341927928272,1.0
10.42.0.120,3754,9.683353227026037,1.0
10.42.0.120,3833,9.761959541178168,1.0
10.42.0.120,3932,9.192255826562015,1.0
10.42.0.120,4028,9.939282672675043,1.0
10.42.0.120,4107,8.838145414500769,1.0
10.42.0.120,4178,14.202603272982557,1.0
10.42.0.120,4253,9.831010396295227,1.0
10.42.0.120,4319,9.673932137366716,1.0
10.42.0.120,4339,9.817783659129038,1.0
10.42.0.120,4362,9.95635517565162,1.0
10.42.0.120,4404,10.092881261856993,1.0
10.42.0.120,4483,10.061445450599265,1.0
10.42.0.120,4564,9.942856635857792,1.0
10.42.0.120,4647,9.996481135213845,1.0
10.42.0.120,4713,10.017416235947138,1.0
10.42.0.120,4785,13.101726547951733,1.0
10.42.0.120,4856,9.092648637639165,1.0
10.42.0.120,4935,9.02103577648706,1.0
10.42.0.120,5031,9.833469237141225,1.0
10.42.0.120,5126,9.458867150477635,1.0
10.42.0.120,5186,9.905406132032155,1.0
10.42.0.120,5210,10.044353955679426,1.0
10.42.0.120,5228,10.105677732114875,1.0
10.42.0.120,5273,10.12944890164346,1.0
10.42.0.120,5358,9.95692317009836,1.0
10.42.0.120,5440,13.30449832880776,1.0
10.42.0.120,5518,10.199671638364169,1.0
10.42.0.120,5609,9.333166924582006,1.0
10.42.0.120,5699,9.710888465099812,1.0
10.42.0.120,5766,9.103900041276063,1.0
10.42.0.120,5829,9.023397466426593,1.0
10.42.0.120,5903,9.514344946191008,1.0
10.42.0.120,6005,10.044946405478598,1.0
10.42.0.120,6067,10.107094757642956,1.0
10.42.0.120,6098,10.125354612234233,1.0
10.42.0.120,6129,14.280341018392948,1.0
10.42.0.120,6193,10.547413265207332,1.0
10.42.0.120,6268,9.791345008675766,1.0
10.42.0.120,6339,9.449154998436374,1.0
10.42.0.120,6431,9.617203067381714,1.0
10.42.0.120,6514,9.96720672189423,1.0
10.42.0.120,6622,10.13846056826039,1.0
10.42.0.120,6700,9.493863246548276,1.0
10.42.0.120,6760,10.08727930147143,1.0
10.42.0.120,6827,10.050137033562416,1.0
10.42.0.120,6903,12.720200991243392,1.0
10.42.0.120,6964,10.227156479757907,1.0
10.42.0.120,7005,9.934552367403292,1.0
10.42.0.120,7034,9.214855629756306,1.0
10.42.0.120,7126,9.765717682458437,1.0
10.42.0.120,7208,10.084018402027187,1.0
10.42.0.120,7285,9.99507665200058,1.0
10.42.0.120,7365,10.0612488925069,1.0
10.42.0.120,7462,10.284310770080062,1.0
10.42.0.120,7550,9.689659400869344,1.0
10.42.0.121,4373,6.023666537229953,1.0
10.42.0.121,4404,7.346054194200638,1.0
10.42.0.121,4435,7.972237455197993,1.0
10.42.0.121,4483,8.881057268708071,1.0
10.42.0.121,4569,9.746154056870386,1.0
10.42.0.121,4662,9.928931296301062,1.0
10.42.0.121,4750,10.080569313815412,1.0
10.42.0.121,4841,10.284600061812945,1.0
10.42.0.121,4931,10.03814220130382,1.0
10.42.0.121,5018,9.812561156451045,1.0
10.42.0.121,5108,6.037799752581344,1.0
