ip,round,value,rel
192.168.57.6,750,8.733611679713954,1.0
192.168.57.6,842,8.778408631342748,1.0
192.168.57.6,932,8.70749245778792,1.0
192.168.57.6,1023,8.373576694898258,1.0
192.168.57.6,1110,8.57312098337541,1.0
192.168.57.6,1199,8.991696123258567,1.0
192.168.57.6,1286,9.984588252695474,1.0
192.168.57.6,1374,10.367667242143124,1.0
192.168.57.6,1466,9.569148551937094,1.0
192.168.57.6,1559,9.866553292609801,1.0
192.168.57.6,1650,10.125304748017482,1.0
192.168.57.6,1741,10.13227682171194,1.0
192.168.57.6,1827,5.101203693046183,1.0
192.168.57.6,1912,8.901981856882557,1.0
192.168.57.6,2002,9.249102407703052,1.0
192.168.57.6,2093,9.66174667627682,1.0
192.168.57.6,2183,10.522321021256156,1.0
192.168.57.6,2275,10.844414048608241,1.0
192.168.57.6,2369,9.964707741652205,1.0
192.168.57.6,2460,10.274917748177586,1.0
192.168.57.6,2554,10.529647325798738,1.0
192.168.57.6,2645,10.526276011723786,1.0
192.168.57.6,2735,5.216257965909785,1.0
192.168.57.6,2826,9.154731751384904,1.0
192.168.57.6,2916,9.443728169233637,1.0
192.168.57.6,3008,9.849899270880746,1.0
192.168.57.6,3096,10.653289035085287,1.0
192.168.57.6,3189,10.959851388964443,1.0
192.168.57.6,3281,10.040480515202763,1.0
192.168.57.6,3373,10.362358518597865,1.0
192.168.57.6,3463,10.605447983167755,1.0
192.168.57.6,3552,10.608414815448981,1.0
192.168.57.6,3641,5.219437583363998,1.0
192.168.57.6,3733,9.19426688055039,1.0
192.168.57.6,3824,9.47573969141486,1.0
192.168.57.6,3911,9.824331531727129,1.0
192.168.57.6,4000,10.654742128994762,1.0
192.168.57.6,4087,10.975935667779815,1.0
192.168.57.6,4176,10.080204177056885,1.0
192.168.57.6,4265,10.403173847824759,1.0
192.168.57.6,4357,10.657759806875392,1.0
192.168.57.6,4450,10.650807035414228,1.0
192.168.57.6,4540,5.328683968399548,1.0
192.168.57.6,4632,9.216742312031155,1.0
192.168.57.6,4723,9.485595181036839,1.0
192.168.57.6,4815,9.88600255546634,1.0
192.168.57.6,4906,10.704300126821298,1.0
192.168.57.6,4999,11.003201349491448,1.0
192.168.57.6,5091,10.092111468426774,1.0
192.168.57.6,5184,10.41351407254642,1.0
192.168.57.6,5275,10.658470887920375,1.0
192.168.57.6,5368,10.650492099268382,1.0
192.168.57.4,0,0.0,0.0
192.168.57.4,1,0.0,0.0
192.168.57.4,285,1.0347064453021824,1.0
192.168.57.4,378,4.811561997582928,1.0
192.168.57.4,474,6.741445922247254,1.0
192.168.57.4,565,8.099329373454212,1.0
192.168.57.4,655,8.54789703533412,1.0
192.168.57.4,747,8.647850008451126,1.0
192.168.57.4,838,8.752121555694181,1.0
192.168.57.4,929,8.688644590642234,1.0
192.168.57.4,1020,7.250625530445348,1.0
192.168.57.4,1109,8.670041157131125,1.0
192.168.57.4,1198,8.81473369246176,1.0
192.168.57.4,1291,8.801595160365538,1.0
192.168.57.4,1383,9.369226740888893,1.0
192.168.57.4,1473,10.01206707927871,1.0
192.168.57.4,1562,10.142441800000599,1.0
192.168.57.4,1647,10.104532996383268,1.0
192.168.57.4,1734,9.865646692500672,1.0
192.168.57.4,1823,5.043116275980631,1.0
192.168.57.4,1914,7.66019216435588,1.0
192.168.57.4,2005,9.171498901848702,1.0
192.168.57.4,2097,9.223775301906183,1.0
192.168.57.4,2189,9.173115172458196,1.0
192.168.57.4,2282,9.765470895658014,1.0
192.168.57.4,2375,10.410352725565534,1.0
192.168.57.4,2466,10.530380020296866,1.0
192.168.57.4,2553,10.488314015212836,1.0
192.168.57.4,2644,10.149324692293002,1.0
192.168.57.4,2735,5.0897119147343295,1.0
192.168.57.4,2826,7.7860886017602375,1.0
192.168.57.4,2916,9.293431255520717,1.0
192.168.57.4,3009,9.286876753271645,1.0
192.168.57.4,3100,9.240178270878287,1.0
192.168.57.4,3193,9.84246818815344,1.0
192.168.57.4,3282,10.466837598262634,1.0
192.168.57.4,3369,10.601519579169313,1.0
192.168.57.4,3455,10.56503160565245,1.0
192.168.57.4,3548,10.197248917473221,1.0
192.168.57.4,3640,5.1348775543083,1.0
192.168.57.4,3725,7.695337208785701,1.0
192.168.57.4,3815,9.24507408730398,1.0
192.168.57.4,3904,9.261401636477068,1.0
192.168.57.4,3993,9.2378959441974,1.0
192.168.57.4,4082,9.84370119091977,1.0
192.168.57.4,4174,10.50235235217006,1.0
192.168.57.4,4267,10.639253971932616,1.0
192.168.57.4,4357,10.600073489589427,1.0
192.168.57.4,4450,10.214047285239205,1.0
192.168.57.4,4540,5.13516821660915,1.0
192.168.57.4,4632,7.851126427295389,1.0
192.168.57.4,4723,9.361646650049957,1.0
192.168.57.4,4815,9.343899088393854,1.0
192.168.57.4,4908,9.304569083968607,1.0
192.168.57.4,5001,9.900021574225153,1.0
192.168.57.4,5093,10.52997188335437,1.0
192.168.57.4,5186,10.649796700194713,1.0
192.168.57.4,5277,10.604082486152187,1.0
192.168.57.4,5370,10.21786316834571,1.0
192.168.57.2,5491,10.0100777043265,1.0
192.168.57.2,5583,9.543688728063108,1.0
192.168.57.2,5675,9.352456815638858,1.0
192.168.57.2,5766,11.292118969065813,1.0
192.168.57.2,5858,11.488667453732864,1.0
192.168.57.2,5952,11.256569545840321,1.0
192.168.57.2,6044,10.918129685429136,1.0
192.168.57.2,6137,10.601700546996682,1.0
192.168.57.2,6229,10.497547195092269,1.0
192.168.57.2,6322,10.537700875054872,1.0
192.168.57.2,6413,10.010430617981138,1.0
192.168.57.2,6506,9.5547787087287,1.0
192.168.57.2,6599,9.371319709154056,1.0
192.168.57.2,6693,11.326079372536373,1.0
192.168.57.2,6783,11.488692552517433,1.0
192.168.57.2,6876,11.258307410696442,1.0
192.168.57.2,6968,10.920637727245406,1.0
192.168.57.2,7059,10.60517472369639,1.0
192.168.57.2,7149,10.497979212588968,1.0
192.168.57.2,7242,10.535893553354978,1.0
192.168.57.2,7334,10.01110556640228,1.0
192.168.57.2,7425,9.558178939777726,1.0
192.168.57.2,7518,9.371423940269787,1.0
192.168.57.2,7611,11.321407557328481,1.0
192.168.57.2,7705,11.478853969519049,1.0
192.168.57.2,7798,11.250710989693701,1.0
192.168.57.2,7892,10.904639805376418,1.0
192.168.57.2,7985,10.596533247015543,1.0
192.168.57.2,8078,10.499053161120242,1.0
192.168.57.2,8171,10.541770085492594,1.0
192.168.57.2,8265,10.011332200201931,1.0
192.168.57.2,8359,9.54694394021021,1.0
192.168.57.2,8452,9.37118136140467,1.0
192.168.57.2,8545,11.338211368833472,1.0
192.168.57.2,8640,11.476994717484251,1.0
192.168.57.2,8733,11.249437377936099,1.0
192.168.57.2,8828,10.901097762046312,1.0
192.168.57.2,8920,10.597584354830259,1.0
192.168.57.2,9013,10.498779792797984,1.0
192.168.57.2,9106,10.538924222693963,1.0
192.168.57.2,9199,10.011440477182989,1.0
192.168.57.2,9293,9.546751305595594,1.0
192.168.57.2,9387,9.375825440533387,1.0
192.168.57.2,9481,11.351465985485927,1.0
192.168.57.2,9575,11.479564209699264,1.0
192.168.57.2,9668,11.253637551544266,1.0
192.168.57.2,9762,10.909247176341626,1.0
192.168.57.2,9856,10.599139108463433,1.0
192.168.57.2,9950,10.502504674930849,1.0
192.168.57.2,10043,10.545952826978073,1.0
192.168.57.2,10137,10.011973959240839,1.0
192.168.57.2,10229,9.54859187336833,1.0
192.168.57.2,10323,9.373469696292926,1.0
192.168.57.2,10417,11.35963599839563,1.0
192.168.57.2,10510,11.478220989966935,1.0
192.168.57.2,10605,11.24669930229018,1.0
192.168.57.2,10699,10.90031277277102,1.0
192.168.57.2,10794,10.593873478446685,1.0
192.168.57.2,10887,10.501945848499235,1.0
192.168.57.2,10980,10.546083396146614,1.0
192.168.57.1,5497,14.78203466503992,1.0
192.168.57.1,5589,11.82760533724572,1.0
192.168.57.1,5679,11.142290178713589,1.0
192.168.57.1,5772,10.859856730423806,1.0
192.168.57.1,5863,10.404669766948672,1.0
192.168.57.1,5956,10.39998412287608,1.0
192.168.57.1,6049,10.539322805448892,1.0
192.168.57.1,6141,10.607552113183775,1.0
192.168.57.1,6233,9.351478215890637,1.0
192.168.57.1,6326,9.195929503407683,1.0
192.168.57.1,6420,14.782605973803458,1.0
192.168.57.1,6513,11.821098220362678,1.0
192.168.57.1,6605,11.139639843056683,1.0
192.168.57.1,6697,10.86514810737738,1.0
192.168.57.1,6789,10.401382425847261,1.0
192.168.57.1,6880,10.396585242876267,1.0
192.168.57.1,6971,10.535613219459009,1.0
192.168.57.1,7063,10.605570803291432,1.0
192.168.57.1,7155,9.336226752415353,1.0
192.168.57.1,7246,9.193256163656999,1.0
192.168.57.1,7340,14.72965232482709,1.0
192.168.57.1,7433,11.806068224136448,1.0
192.168.57.1,7527,11.131328820272222,1.0
192.168.57.1,7620,10.846858944224163,1.0
192.168.57.1,7714,10.400702482045066,1.0
192.168.57.1,7807,10.404912722970874,1.0
192.168.57.1,7901,10.546472865963338,1.0
192.168.57.1,7994,10.610639672841597,1.0
192.168.57.1,8088,9.325537328131002,1.0
192.168.57.1,8181,9.20278493410447,1.0
192.168.57.1,8273,14.729673534904817,1.0
192.168.57.1,8367,11.791777109676808,1.0
192.168.57.1,8461,11.131052908083605,1.0
192.168.57.1,8555,10.848685017201495,1.0
192.168.57.1,8650,10.4013353373354,1.0
192.168.57.1,8741,10.40524397427107,1.0
192.168.57.1,8834,10.540865082358271,1.0
192.168.57.1,8927,10.60577516811108,1.0
192.168.57.1,9021,9.314013333373742,1.0
192.168.57.1,9114,9.213190577055208,1.0
192.168.57.1,9208,14.677340866528022,1.0
192.168.57.1,9301,11.793455206191123,1.0
192.168.57.1,9395,11.134576926458184,1.0
192.168.57.1,9488,10.85233266985799,1.0
192.168.57.1,9583,10.404946295355048,1.0
192.168.57.1,9676,10.40955242240843,1.0
192.168.57.1,9770,10.551784283280357,1.0
192.168.57.1,9863,10.61418084908018,1.0
192.168.57.1,9956,9.315555521439084,1.0
192.168.57.1,10049,9.207094160708953,1.0
192.168.57.1,10143,14.625444765803074,1.0
192.168.57.1,10237,11.76389523224558,1.0
192.168.57.1,10330,11.129994032817484,1.0
192.168.57.1,10424,10.841548110628825,1.0
192.168.57.1,10518,10.40503302451811,1.0
192.168.57.1,10611,10.410964341819716,1.0
192.168.57.1,10704,10.55094691928758,1.0
192.168.57.1,10797,10.614573618464869,1.0
192.168.57.1,10890,9.314662874286038,1.0
192.168.57.1,10982,9.203500929214648,1.0
192.168.57.3,5474,5.463437347503529,1.0
192.168.57.3,5567,9.865822622238634,1.0
192.168.57.3,5660,10.345752405684335,1.0
192.168.57.3,5752,11.008935507533593,1.0
192.168.57.3,5845,10.665729746649188,1.0
192.168.57.3,5937,10.55323724286716,1.0
192.168.57.3,6028,9.83613738860174,1.0
192.168.57.3,6122,9.584105950757836,1.0
192.168.57.3,6215,9.773466924680031,1.0
192.168.57.3,6307,10.552725246934887,1.0
192.168.57.3,6399,5.574146382930225,1.0
192.168.57.3,6491,9.867780912608689,1.0
192.168.57.3,6581,10.341202723750385,1.0
192.168.57.3,6672,11.006809104315144,1.0
192.168.57.3,6765,10.663829524770179,1.0
192.168.57.3,6857,10.552108635084805,1.0
192.168.57.3,6949,9.831053433714937,1.0
192.168.57.3,7042,9.584812355268859,1.0
192.168.57.3,7134,9.77409385809411,1.0
192.168.57.3,7229,10.56897528731169,1.0
192.168.57.3,7321,5.682151680296556,1.0
192.168.57.3,7416,9.920542975672445,1.0
192.168.57.3,7509,10.354697282622114,1.0
192.168.57.3,7602,10.99686847426282,1.0
192.168.57.3,7695,10.664525449457845,1.0
192.168.57.3,7790,10.546526313713805,1.0
192.168.57.3,7883,9.824987045026147,1.0
192.168.57.3,7976,9.583574799780141,1.0
192.168.57.3,8070,9.793604564353597,1.0
192.168.57.3,8164,10.57739251675886,1.0
192.168.57.3,8258,5.78841037674812,1.0
192.168.57.3,8353,9.934178216384762,1.0
192.168.57.3,8445,10.356836307726951,1.0
192.168.57.3,8538,10.979797405338855,1.0
192.168.57.3,8631,10.657047172232714,1.0
192.168.57.3,8724,10.532174091376016,1.0
192.168.57.3,8818,9.815992375872575,1.0
192.168.57.3,8912,9.581028630552819,1.0
192.168.57.3,9006,9.804900735725004,1.0
192.168.57.3,9100,10.585330863618758,1.0
192.168.57.3,9193,5.788757032951172,1.0
192.168.57.3,9287,9.924157012648237,1.0
192.168.57.3,9381,10.360282811018783,1.0
192.168.57.3,9475,10.989891642871394,1.0
192.168.57.3,9568,10.663832166122775,1.0
192.168.57.3,9661,10.53954597007644,1.0
192.168.57.3,9755,9.818652212798172,1.0
192.168.57.3,9848,9.582338941034916,1.0
192.168.57.3,9942,9.813952811714255,1.0
192.168.57.3,10035,10.584387143871739,1.0
192.168.57.3,10130,5.993964314380108,1.0
192.168.57.3,10224,9.946748770906275,1.0
192.168.57.3,10319,10.363858124274525,1.0
192.168.57.3,10412,10.990393455274882,1.0
192.168.57.3,10504,10.66621741960097,1.0
192.168.57.3,10598,10.525018647516612,1.0
192.168.57.3,10690,9.822321315585347,1.0
192.168.57.3,10783,9.583465856314977,1.0
192.168.57.3,10877,9.823952702704048,1.0
192.168.57.3,10971,10.595652588044038,1.0
192.168.57.5,5466,14.46207568986702,1.0
192.168.57.5,5559,10.760807415844468,1.0
192.168.57.5,5650,10.617771015801502,1.0
192.168.57.5,5743,9.630064232697547,1.0
192.168.57.5,5835,9.695870908160076,1.0
192.168.57.5,5928,9.1087563206108,1.0
192.168.57.5,6020,9.5278591198327,1.0
192.168.57.5,6113,10.404508023910974,1.0
192.168.57.5,6204,10.487063839129735,1.0
192.168.57.5,6296,10.113184880104006,1.0
192.168.57.5,6387,14.336929380296695,1.0
192.168.57.5,6478,10.762698210149672,1.0
192.168.57.5,6570,10.615023131758369,1.0
192.168.57.5,6662,9.628474340099823,1.0
192.168.57.5,6753,9.696610299606503,1.0
192.168.57.5,6847,9.082130648351551,1.0
192.168.57.5,6939,9.539645422804604,1.0
192.168.57.5,7034,10.421178265601323,1.0
192.168.57.5,7126,10.46977800568038,1.0
192.168.57.5,7220,10.125053428180568,1.0
192.168.57.5,7313,14.218200177902263,1.0
192.168.57.5,7407,10.750013597087678,1.0
192.168.57.5,7499,10.620311692483254,1.0
192.168.57.5,7591,9.627241560921458,1.0
192.168.57.5,7685,9.698752354578257,1.0
192.168.57.5,7778,9.055788121557244,1.0
192.168.57.5,7871,9.566975476911182,1.0
192.168.57.5,7965,10.429553491682448,1.0
192.168.57.5,8060,10.455731619259495,1.0
192.168.57.5,8154,10.129318994974865,1.0
192.168.57.5,8245,14.218144603109904,1.0
192.168.57.5,8339,10.743775180113936,1.0
192.168.57.5,8432,10.614238971364578,1.0
192.168.57.5,8525,9.619427470833942,1.0
192.168.57.5,8619,9.698254210085056,1.0
192.168.57.5,8713,9.055727314090925,1.0
192.168.57.5,8806,9.56893775754491,1.0
192.168.57.5,8901,10.435332362774353,1.0
192.168.57.5,8994,10.466992559639042,1.0
192.168.57.5,9088,10.128624379741193,1.0
192.168.57.5,9182,14.1020542390206,1.0
192.168.57.5,9275,10.753350680645488,1.0
192.168.57.5,9368,10.623201637577264,1.0
192.168.57.5,9461,9.62922529680557,1.0
192.168.57.5,9555,9.700552290798782,1.0
192.168.57.5,9648,9.057253524640458,1.0
192.168.57.5,9742,9.580891609096312,1.0
192.168.57.5,9836,10.436604986797628,1.0
192.168.57.5,9930,10.457084932440052,1.0
192.168.57.5,10025,10.130758461784469,1.0
192.168.57.5,10119,14.102523733835154,1.0
192.168.57.5,10212,10.754460377238372,1.0
192.168.57.5,10304,10.624367002277056,1.0
192.168.57.5,10399,9.618919145728867,1.0
192.168.57.5,10490,9.700580566731611,1.0
192.168.57.5,10583,9.033017016231849,1.0
192.168.57.5,10677,9.593774487174473,1.0
192.168.57.5,10771,10.442628092347132,1.0
192.168.57.5,10864,10.445063691757127,1.0
192.168.57.5,10958,10.129561404860475,1.0
192.168.57.6,5461,5.433926885903678,1.0
192.168.57.6,5552,9.2274016932104,1.0
192.168.57.6,5646,9.499931325179313,1.0
192.168.57.6,5740,9.922211340029955,1.0
192.168.57.6,5832,10.72899373334701,1.0
192.168.57.6,5924,11.010989851643675,1.0
192.168.57.6,6017,10.094852530276555,1.0
192.168.57.6,6107,10.408840258184231,1.0
192.168.57.6,6199,10.65975685775484,1.0
192.168.57.6,6292,10.648587748197798,1.0
192.168.57.6,6384,5.536840761474905,1.0
192.168.57.6,6476,9.246555806607608,1.0
192.168.57.6,6568,9.500497801761478,1.0
192.168.57.6,6661,9.922255082034548,1.0
192.168.57.6,6755,10.738852026679387,1.0
192.168.57.6,6848,11.013040987261101,1.0
192.168.57.6,6943,10.119663139363691,1.0
