ip,round,value,rel
10.42.0.123,2083,7.121068833077517,1.0
10.42.0.123,2160,7.808713105098261,1.0
10.42.0.123,2236,8.200150740246999,1.0
10.42.0.123,2310,8.392899446932017,1.0
10.42.0.123,2386,8.433419633828654,1.0
10.42.0.123,2459,9.00327780707781,1.0
10.42.0.123,2528,9.181947340364705,1.0
10.42.0.123,2552,5.273935486628087,1.0
10.42.0.123,2575,6.019525792501757,1.0
10.42.0.123,2596,6.52898236030845,1.0
10.42.0.123,2651,6.673057782197359,1.0
10.42.0.123,2709,7.065686253200663,1.0
10.42.0.123,2763,7.5677500366668005,1.0
10.42.0.123,2814,7.911284515850658,1.0
10.42.0.123,2865,8.110068111317325,1.0
10.42.0.123,2915,8.39585887933238,1.0
10.42.0.123,2967,9.118466868225205,1.0
10.42.0.118,920,13.995701027799953,1.0
10.42.0.118,957,11.03602906657599,1.0
10.42.0.118,995,9.898789720725986,1.0
10.42.0.118,1031,9.543953081571223,1.0
10.42.0.118,1066,8.85544241596795,1.0
10.42.0.118,1100,8.473274860154573,1.0
10.42.0.118,1116,8.483909130758239,1.0
10.42.0.118,1130,8.530651506449352,1.0
10.42.0.118,1144,8.588835267222533,1.0
10.42.0.118,1169,8.13432775716793,1.0
10.42.0.118,1200,13.998716717844848,1.0
10.42.0.118,1230,11.079009137257708,1.0
10.42.0.118,1266,9.366128789874633,1.0
10.42.0.118,1309,8.496465652489379,1.0
10.42.0.118,1353,8.176541106421054,1.0
10.42.0.118,1399,8.401141349198761,1.0
10.42.0.118,1444,8.625572944223498,1.0
10.42.0.118,1486,8.172257445713798,1.0
10.42.0.118,1529,8.171121685826009,1.0
10.42.0.118,1554,8.361460039413409,1.0
10.42.0.118,1572,14.519082207828454,1.0
10.42.0.118,1591,12.69042316945899,1.0
10.42.0.118,1623,10.331467063575433,1.0
10.42.0.118,1666,8.83172146169782,1.0
10.42.0.118,1708,8.538910873320974,1.0
10.42.0.118,1751,8.555068188531388,1.0
10.42.0.118,1796,8.671712803824477,1.0
10.42.0.118,1844,9.029309492397381,1.0
10.42.0.118,1892,9.026116591816836,1.0
10.42.0.118,1933,8.972310419602392,1.0
10.42.0.118,1961,14.078834291610999,1.0
10.42.0.118,1989,11.801423837793287,1.0
10.42.0.118,2012,10.014817341951346,1.0
10.42.0.118,2025,9.124765187907366,1.0
10.42.0.118,2038,8.579890829373598,1.0
10.42.0.118,2047,8.343910017107042,1.0
10.42.0.118,2048,14.876472582079261,1.0
10.42.0.119,1468,5.305289539201525,1.0
10.42.0.119,1487,6.507206456112893,1.0
10.42.0.119,1524,7.930858105646336,1.0
10.42.0.119,1580,8.449225895531939,1.0
10.42.0.119,1642,8.553215640320845,1.0
10.42.0.119,1707,8.569873029995714,1.0
10.42.0.119,1765,8.424901858900455,1.0
10.42.0.119,1827,9.73784828523597,1.0
10.42.0.119,1895,9.202533294098803,1.0
10.42.0.119,1951,8.808917021823941,1.0
10.42.0.119,2009,5.802897838219851,1.0
10.42.0.119,2069,7.760966123151607,1.0
10.42.0.119,2105,8.201112093668089,1.0
10.42.0.119,2123,8.318379502018065,1.0
10.42.0.119,2143,8.390222555746696,1.0
10.42.0.119,2179,8.43483025652676,1.0
10.42.0.119,2233,8.389097535351107,1.0
10.42.0.119,2299,9.905140504946418,1.0
10.42.0.119,2360,10.442639753124217,1.0
10.42.0.119,2407,9.819924011516491,1.0
10.42.0.119,2448,5.627769037409479,1.0
10.42.0.119,2487,7.163436885371254,1.0
10.42.0.119,2519,7.806520444591893,1.0
10.42.0.119,2556,8.132546995208996,1.0
10.42.0.119,2590,8.285783834062192,1.0
10.42.0.119,2613,8.356082481852388,1.0
10.42.0.119,2634,8.406153740486701,1.0
10.42.0.119,2654,8.43510232383048,1.0
10.42.0.119,2685,8.444010044831574,1.0
10.42.0.119,2766,8.970789559441323,1.0
10.42.0.119,2937,6.951189337589138,0.0
10.42.0.119,2978,8.160376178289253,0.0
10.42.0.119,3076,8.968638604175847,0.0
10.42.0.119,3227,9.092002262665275,0.0
10.42.0.119,3438,9.098044843720416,0.0
10.42.0.119,3651,9.098129990857508,0.0
10.42.0.119,3856,9.098131139747343,0.0
10.42.0.119,3922,9.629851660626205,0.16666666666666666
10.42.0.119,3923,9.672584452014833,0.16666666666666666
10.42.0.119,3924,9.71446258757569,0.16666666666666666
10.42.0.119,3925,5.135329824601153,1.0
10.42.0.119,3926,5.22942014653709,1.0
10.42.0.119,3985,8.205918634776197,1.0
10.42.0.119,4063,9.05991997869138,1.0
10.42.0.119,4151,9.646287399460377,1.0
10.42.0.119,4240,9.78457784619429,1.0
10.42.0.119,4355,9.807849552700677,1.0
10.42.0.119,4395,10.045335427398886,1.0
10.42.0.119,4447,10.281697277448954,1.0
10.42.0.119,4498,10.220192239876383,1.0
10.42.0.119,4551,6.5022133839511005,1.0
10.42.0.119,4594,8.37025774829248,1.0
10.42.0.119,4610,8.730450889092376,1.0
10.42.0.119,4630,9.066886735556846,1.0
10.42.0.119,4662,9.449172762341288,1.0
10.42.0.119,4718,9.664893738894955,1.0
10.42.0.119,4774,9.836309433762748,1.0
10.42.0.119,4862,11.590584645690637,1.0
10.42.0.119,4906,11.323509509614647,1.0
10.42.0.119,4972,10.668952910715767,1.0
10.42.0.116,566,9.902696332525606,1.0
10.42.0.116,600,9.815417229410203,1.0
10.42.0.116,631,10.163636370091359,1.0
10.42.0.116,663,9.339272024256182,1.0
10.42.0.116,693,8.428997037191985,1.0
10.42.0.116,728,8.048013819385105,1.0
10.42.0.116,765,7.826561389353121,1.0
10.42.0.116,802,7.78225702894975,1.0
10.42.0.116,836,7.837964131311979,1.0
10.42.0.116,867,7.932765582055193,1.0
10.42.0.116,895,9.738316423617931,1.0
10.42.0.116,909,9.199912190411691,1.0
10.42.0.116,922,9.388551995406194,1.0
10.42.0.116,935,9.57646368179357,1.0
10.42.0.116,964,9.531882597463282,1.0
10.42.0.116,993,9.499100425215087,1.0
10.42.0.116,1021,9.482344575526694,1.0
10.42.0.116,1050,9.437891378519742,1.0
10.42.0.116,1080,8.656770141511645,1.0
10.42.0.116,1111,8.528503189782008,1.0
10.42.0.116,1143,9.381698736748083,1.0
10.42.0.116,1179,8.292036580123005,1.0
10.42.0.116,1211,8.761425686979631,1.0
10.42.0.116,1244,8.900841685700177,1.0
10.42.0.116,1260,8.777550138614862,1.0
10.42.0.116,1275,8.639912737310096,1.0
10.42.0.116,1290,8.506376984931803,1.0
10.42.0.116,1325,8.260870880042479,1.0
10.42.0.116,1359,8.196772623232592,1.0
10.42.0.116,1393,8.446377194024393,1.0
10.42.0.116,1426,9.606456870944424,1.0
10.42.0.116,1463,9.07698531560865,1.0
10.42.0.116,1500,8.274268124120919,1.0
10.42.0.116,1534,8.324811071338672,1.0
10.42.0.116,1560,8.428969675634225,1.0
10.42.0.116,1593,8.851474584661858,1.0
10.42.0.116,1620,8.933662393688627,1.0
10.42.0.116,1631,8.888527632811927,1.0
10.42.0.116,1643,8.824431615419748,1.0
10.42.0.116,1651,8.781960532498994,1.0
10.42.0.116,1656,8.757201198388623,1.0
10.42.0.116,1657,9.955254400882778,1.0
10.42.0.120,1275,13.32547335083698,1.0
10.42.0.120,1308,9.903616381401559,1.0
10.42.0.120,1344,8.59487360240387,1.0
10.42.0.120,1380,8.372740467149047,1.0
10.42.0.120,1417,8.243111477279758,1.0
10.42.0.120,1456,8.379238907456543,1.0
10.42.0.120,1488,8.472486713983717,1.0
10.42.0.120,1520,8.531043920167274,1.0
10.42.0.120,1560,8.566407067768155,1.0
10.42.0.120,1576,8.52719360265133,1.0
10.42.0.120,1587,14.7994471690992,1.0
10.42.0.120,1598,12.66199019817116,1.0
10.42.0.120,1627,9.665664800517446,1.0
10.42.0.120,1671,8.480810404555342,1.0
10.42.0.120,1713,8.625420121293093,1.0
10.42.0.120,1757,8.64166462077263,1.0
10.42.0.120,1794,8.056714418765965,1.0
10.42.0.120,1835,7.9790155308504005,1.0
10.42.0.120,1872,8.16050617187103,1.0
10.42.0.120,1914,8.14661260357733,1.0
10.42.0.120,1965,12.466719959712028,1.0
10.42.0.120,1996,9.439061118226558,1.0
10.42.0.120,1997,14.775781261726703,1.0
10.42.0.120,1998,14.593996248581995,1.0
10.42.0.120,1999,14.417673409855137,1.0
10.42.0.120,2000,14.247179981722045,1.0
10.42.0.120,2001,14.082333272186492,1.0
10.42.0.120,2002,13.9229561665091,1.0
10.42.0.120,2003,13.768876959153635,1.0
10.42.0.120,2004,13.619929190765733,1.0
10.42.0.120,2005,13.475951490033795,1.0
10.42.0.120,2006,13.33678742028617,1.0
10.42.0.120,2007,13.202285330683194,1.0
10.42.0.120,2008,13.072298211866817,1.0
10.42.0.120,2025,11.430693492919675,1.0
10.42.0.120,2047,10.284025989076833,1.0
10.42.0.120,2061,9.870351230889337,1.0
10.42.0.120,2071,9.66880233582675,1.0
10.42.0.120,2072,9.652631623258442,1.0
10.42.0.120,2073,9.649499153406268,1.0
10.42.0.120,2130,13.07522004858235,1.0
10.42.0.120,2184,10.72130725244753,1.0
10.42.0.120,2248,10.396805274757353,1.0
10.42.0.120,2306,10.0607720480914,1.0
10.42.0.120,2362,9.422555832651891,1.0
10.42.0.120,2415,9.899290782397449,1.0
10.42.0.120,2457,9.491826533672722,1.0
10.42.0.120,2501,9.844264673787261,1.0
10.42.0.120,2529,10.073078850063348,1.0
10.42.0.120,2539,10.133977778012975,1.0
10.42.0.120,2550,14.7234939494009,1.0
10.42.0.120,2574,12.444482671050805,1.0
10.42.0.120,2615,10.923418624912575,1.0
10.42.0.120,2660,10.480158255422728,1.0
10.42.0.120,2704,10.417506923613253,1.0
10.42.0.120,2744,10.363262488516883,1.0
10.42.0.120,2786,9.798554492365609,1.0
10.42.0.120,2822,10.052242855639065,1.0
10.42.0.120,2863,9.294480780169906,1.0
10.42.0.120,2900,9.39508380480098,1.0
10.42.0.121,1941,6.166943526237193,1.0
10.42.0.121,1996,7.955560918591883,1.0
10.42.0.121,2047,7.9827950576827265,1.0
10.42.0.121,2091,7.792705130986761,1.0
10.42.0.121,2133,7.936988268346184,1.0
10.42.0.121,2177,8.147688267596886,1.0
10.42.0.121,2221,8.398596127263854,1.0
10.42.0.121,2254,8.665199436361814,1.0
10.42.0.121,2274,8.699307967479019,1.0
10.42.0.121,2295,8.642171164469445,1.0
10.42.0.121,2327,6.1119766937210525,1.0
10.42.0.121,2381,8.230857150663546,1.0
10.42.0.121,2439,9.139858415530957,1.0
10.42.0.121,2509,8.343505437817688,1.0
10.42.0.121,2582,8.301021157896757,1.0
10.42.0.121,2652,8.479560914976348,1.0
10.42.0.121,2711,8.559474028494897,1.0
10.42.0.121,2774,8.661012717198663,1.0
10.42.0.121,2825,8.782557659107715,1.0
10.42.0.121,2849,8.495898067205356,1.0
10.42.0.121,2892,5.470446738663742,0.16666666666666666
10.42.0.121,2911,6.484642702487758,0.16666666666666666
10.42.0.121,2922,6.930733772609051,0.16666666666666666
10.42.0.121,2923,6.970582452988521,0.16666666666666666
10.42.0.121,2960,7.999280801292422,0.16666666666666666
10.42.0.121,3011,8.595530748756707,0.16666666666666666
10.42.0.121,3083,8.849848082543435,0.16666666666666666
10.42.0.121,3135,8.90038218088823,0.3333333333333333
10.42.0.121,3136,8.907091175130107,0.3333333333333333
10.42.0.121,3243,7.200034535843333,0.3333333333333333
10.42.0.121,3341,5.086788393981286,1.0
10.42.0.121,3360,5.87215728474596,1.0
10.42.0.121,3389,7.460369112390701,1.0
10.42.0.121,3429,8.683262857880308,1.0
10.42.0.121,3446,8.994800360475217,1.0
10.42.0.121,3473,9.334084191529938,1.0
10.42.0.121,3506,9.579901204399551,1.0
10.42.0.121,3562,9.77361437895189,1.0
10.42.0.121,3617,9.843521225595953,1.0
10.42.0.121,3669,9.868188842124987,1.0
10.42.0.121,3717,6.72061057956911,1.0
10.42.0.121,3779,9.142546675880991,1.0
10.42.0.121,3838,9.802082577044688,1.0
10.42.0.121,3862,9.800005349293574,1.0
10.42.0.121,3922,9.80535873841899,1.0
10.42.0.121,3976,9.861191058105195,1.0
10.42.0.121,4022,10.153852106941986,1.0
10.42.0.121,4038,10.294201952724197,1.0
10.42.0.121,4056,10.439675680660866,1.0
10.42.0.121,4084,10.705356613454127,1.0
10.42.0.121,4132,7.267444255464972,1.0
10.42.0.121,4177,9.2706159354926,1.0
10.42.0.121,4237,9.080801440216893,1.0
10.42.0.121,4306,9.586095929592332,1.0
10.42.0.121,4371,9.971044772888483,1.0
10.42.0.121,4430,10.06845655900727,1.0
10.42.0.121,4484,10.017858229558351,1.0
10.42.0.121,4536,9.836675037373695,1.0
10.42.0.121,4582,10.008490283629957,1.0
10.42.0.121,4617,10.160528881528052,1.0
10.42.0.123,3018,5.8613894353559495,1.0
10.42.0.123,3084,6.966939889917157,1.0
10.42.0.123,3148,6.86260089314573,1.0
10.42.0.123,3151,6.872326397880255,1.0
10.42.0.123,3183,7.067812388813032,1.0
10.42.0.123,3199,7.197172934528083,1.0
10.42.0.123,3206,7.254225562833617,1.0
10.42.0.123,3207,7.26233400209947,1.0
10.42.0.123,3236,7.951267502500164,1.0
10.42.0.123,3282,8.512569319632831,1.0
10.42.0.123,3330,6.309126932554154,1.0
10.42.0.123,3386,8.152232081564572,1.0
10.42.0.123,3442,8.853620530872558,1.0
10.42.0.123,3503,9.13016912673665,1.0
10.42.0.123,3559,9.218781214670301,1.0
10.42.0.123,3588,8.693217829804619,1.0
10.42.0.123,3607,8.516340782347546,1.0
10.42.0.123,3620,8.492121493783447,1.0
10.42.0.123,3677,10.573463276822011,1.0
10.42.0.123,3743,11.493803889840455,1.0
10.42.0.123,3806,6.910316766877221,0.16666666666666666
10.42.0.123,3848,9.623939522122113,1.0
10.42.0.123,3884,9.875534362414841,1.0
10.42.0.123,3925,9.728654716172866,1.0
10.42.0.123,3969,10.379800617962415,1.0
10.42.0.123,4007,10.951944856086122,1.0
10.42.0.123,4055,11.153533350978238,1.0
10.42.0.123,4089,11.193332526146177,1.0
10.42.0.123,4104,11.212358602678316,1.0
10.42.0.123,4114,11.610400710055602,1.0
10.42.0.123,4126,5.425220627420743,1.0
10.42.0.123,4153,9.051646464243523,1.0
10.42.0.123,4186,10.65906315788811,1.0
10.42.0.123,4237,11.29550723324452,1.0
10.42.0.123,4288,11.433963872308555,1.0
10.42.0.123,4331,11.255100111576247,1.0
10.42.0.123,4385,11.187486796655186,1.0
10.42.0.123,4427,11.236032584557186,1.0
10.42.0.123,4467,11.13581740338244,1.0
10.42.0.123,4498,10.699979098450648,1.0
10.42.0.123,4527,6.537419490062426,1.0
10.42.0.123,4542,7.788282874830539,1.0
10.42.0.123,4554,8.688597449863643,1.0
10.42.0.123,4565,9.163195885551717,1.0
10.42.0.123,4598,9.544185965053549,1.0
10.42.0.123,4632,9.153273908766876,1.0
10.42.0.123,4662,9.918205365594414,1.0
10.42.0.123,4701,10.237806871873639,1.0
10.42.0.123,4744,10.098662402415405,1.0
10.42.0.123,4789,9.91030860647061,1.0
10.42.0.123,4820,6.845158612171866,1.0
10.42.0.123,4845,8.445987372314761,1.0
10.42.0.123,4868,9.02700183530664,1.0
10.42.0.123,4888,9.290548615822784,1.0
10.42.0.123,4898,9.389302662437702,1.0
10.42.0.123,4906,9.459591357734991,1.0
10.42.0.123,4914,9.523839418615987,1.0
10.42.0.123,4931,10.16606285069352,1.0
10.42.0.123,4953,10.385100075273739,1.0
10.42.0.123,4979,10.978754336161511,1.0
10.42.0.116,1658,10.063277227178206,1.0
10.42.0.116,1659,10.063139538812067,1.0
10.42.0.116,1660,10.063155607338512,1.0
10.42.0.116,1661,10.123061270147387,1.0
10.42.0.116,1662,10.179838734014336,1.0
10.42.0.116,1663,10.233605777031025,1.0
10.42.0.116,1664,10.28447632866584,1.0
10.42.0.116,1665,10.332561783164197,1.0
10.42.0.116,1666,10.377969847484104,1.0
10.42.0.116,1667,10.42080456878544,1.0
10.42.0.116,1668,10.461166486179463,1.0
10.42.0.116,1669,10.499152708567115,1.0
10.42.0.116,1670,10.534906577676303,1.0
10.42.0.116,1671,10.568523598713846,1.0
10.42.0.116,1672,10.600095683149888,1.0
10.42.0.116,1673,10.629661740192999,1.0
10.42.0.116,1674,10.657301969355053,1.0
10.42.0.116,1675,10.683088264245256,1.0
10.42.0.116,1676,10.707095830920396,1.0
10.42.0.116,1677,10.72888667273279,1.0
10.42.0.116,1678,10.748566678082817,1.0
10.42.0.116,1679,10.766237628566106,1.0
10.42.0.116,1680,10.781997343370108,1.0
10.42.0.116,1681,10.795939818847543,1.0
10.42.0.116,1682,10.80815536356388,1.0
10.42.0.116,1683,10.81873072867912,1.0
10.42.0.116,1684,10.827749233957809,1.0
10.42.0.116,1685,10.83529088955027,1.0
10.42.0.116,1686,10.841432513683356,1.0
10.42.0.116,1687,10.846247846394574,1.0
10.42.0.116,1688,10.849807605513245,1.0
10.42.0.116,1692,10.85280563346029,1.0
10.42.0.116,1716,10.653899076225331,1.0
10.42.0.116,1742,10.343156466740657,1.0
10.42.0.116,1751,10.251574601425014,1.0
10.42.0.116,1760,10.172037882381332,1.0
10.42.0.116,1770,10.098723852660548,1.0
10.42.0.116,1791,9.990865539696456,1.0
10.42.0.116,1815,9.638533862136617,1.0
10.42.0.116,1841,9.418515093082405,1.0
10.42.0.116,1870,10.127755820768158,1.0
10.42.0.116,1898,10.362275455621052,1.0
10.42.0.116,1926,10.288345165070734,1.0
10.42.0.116,1953,9.627771033816881,1.0
10.42.0.116,1983,9.657627719034815,1.0
10.42.0.116,2010,9.82875501698479,1.0
10.42.0.116,2036,9.820086316791212,1.0
10.42.0.116,2046,9.781845289833639,1.0
10.42.0.116,2058,9.939335983885528,1.0
10.42.0.116,2073,9.828576710266322,1.0
10.42.0.116,2107,9.747423225559418,1.0
10.42.0.116,2142,10.351040461552685,1.0
10.42.0.116,2176,10.70514675145926,1.0
10.42.0.116,2205,10.491912192338049,1.0
10.42.0.116,2239,10.246986669116124,1.0
10.42.0.116,2275,10.52940591144118,1.0
10.42.0.116,2313,10.236832143253569,1.0
10.42.0.116,2357,9.87888718807105,1.0
10.42.0.116,2388,9.87637201495709,1.0
10.42.0.116,2412,9.812445394273464,1.0
10.42.0.116,2422,9.78507222271081,1.0
10.42.0.116,2431,9.74485205165306,1.0
10.42.0.116,2445,9.412816149338031,1.0
10.42.0.116,2472,8.862202044709974,1.0
10.42.0.116,2501,8.92674479543267,1.0
10.42.0.116,2525,9.023660243872364,1.0
10.42.0.116,2545,9.561750984352301,1.0
10.42.0.116,2568,9.904031051343347,1.0
10.42.0.116,2592,9.943693201425937,1.0
