ip,round,value
10.42.0.119,8692,8.719167354282463
10.42.0.119,8753,8.666136567127761
10.42.0.119,8815,8.653151191118884
10.42.0.119,8855,8.864052599962498
10.42.0.119,8893,9.73712842431575
10.42.0.119,8934,9.498972164833198
10.42.0.119,8984,6.7788777902006
10.42.0.119,9040,8.225992631592419
10.42.0.119,9118,8.756356535659865
10.42.0.119,9156,8.848762384705974
10.42.0.119,9204,8.967431820497303
10.42.0.119,9228,9.015874368990854
10.42.0.119,9248,9.088609493787736
10.42.0.119,9274,9.153254828773745
10.42.0.119,9325,10.197557837760852
10.42.0.119,9368,9.748396792165929
10.42.0.119,9425,6.8134348086993555
10.42.0.119,9489,7.9854668498551815
10.42.0.119,9553,8.429024187090219
10.42.0.119,9615,8.582376832699481
10.42.0.119,9681,8.683964792549833
10.42.0.119,9741,8.610302712838326
10.42.0.119,9802,8.546133120573288
10.42.0.119,9861,9.412923863516948
10.42.0.119,9891,9.765303903205414
10.42.0.119,9922,9.56264511636841
10.42.0.119,9961,5.152901381211091
10.42.0.119,10047,7.944075591859937
10.42.0.119,10120,8.332525293119243
10.42.0.119,10199,8.536789686408952
10.42.0.119,10257,9.000607696679058
10.42.0.119,10303,8.986937136164157
10.42.0.119,10348,8.85415034815062
10.42.0.119,10396,8.936779594595084
10.42.0.119,10445,9.688733694904716
10.42.0.119,10486,9.65437303832299
10.42.0.120,5695,11.003472962558286
10.42.0.120,5750,9.129632263808578
10.42.0.120,5766,8.926055995174275
10.42.0.120,5781,8.834732184486054
10.42.0.120,5797,8.842641449964049
10.42.0.120,5837,8.498946059673036
10.42.0.120,5877,8.03943652193746
10.42.0.120,5922,8.420324972922183
10.42.0.120,5959,8.50228225504326
10.42.0.120,5997,8.434976925428492
10.42.0.120,6032,11.755861361850853
10.42.0.120,6074,9.599121326034691
10.42.0.120,6123,9.067804605177619
10.42.0.120,6174,8.977543252074595
10.42.0.120,6231,8.547021787277545
10.42.0.120,6247,8.38919666297245
10.42.0.120,6262,8.449900255152203
10.42.0.120,6276,8.3353769571952
10.42.0.120,6319,8.28880044346893
10.42.0.120,6366,8.140197201606163
10.42.0.120,6405,11.704343692987427
10.42.0.120,6440,9.6501116783466
10.42.0.120,6479,8.910433607915222
10.42.0.120,6518,8.774283266019278
10.42.0.120,6564,8.695909949395677
10.42.0.120,6615,8.635744678931891
10.42.0.120,6660,8.826627243360095
10.42.0.120,6699,9.048283652184377
10.42.0.120,6714,9.071091130070672
10.42.0.120,6728,9.110521592471022
10.42.0.120,6747,12.922884278452138
10.42.0.120,6783,9.875927546905585
10.42.0.120,6832,8.619740117398257
10.42.0.120,6881,8.141775497705554
10.42.0.120,6936,8.483918068841032
10.42.0.120,6985,8.584815435754978
10.42.0.120,7032,8.753588608453995
10.42.0.120,7084,8.741993456559811
10.42.0.120,7144,8.310981427032976
10.42.0.120,7195,8.618417902381166
10.42.0.120,7242,11.2169165218527
10.42.0.120,7263,9.97855098463622
10.42.0.120,7279,9.034848176979445
10.42.0.120,7296,8.513815779786423
10.42.0.120,7337,8.19129503225606
10.42.0.120,7384,8.475644342301955
10.42.0.120,7429,8.89464714873827
10.42.0.120,7471,8.858060178929737
10.42.0.120,7516,8.7039079114105
10.42.0.120,7563,8.017913207487672
10.42.0.120,7619,9.952177590780275
10.42.0.120,7682,9.063264655432269
10.42.0.120,7732,9.21815700240056
10.42.0.120,7771,9.321989619614637
10.42.0.120,7789,9.32416516525008
10.42.0.120,7803,9.314167930771202
10.42.0.120,7818,9.287003158310734
10.42.0.120,7844,9.116349459400123
10.42.0.120,7879,9.018652172576394
10.42.0.120,7915,8.770344078849563
10.42.0.121,6180,6.578277829548868
10.42.0.121,6217,8.168948985140474
10.42.0.121,6250,8.193207293473371
10.42.0.121,6267,8.4750992311258
10.42.0.121,6305,8.72271281311728
10.42.0.121,6352,8.493053426451448
10.42.0.121,6406,8.199590318028337
10.42.0.121,6444,8.534304083380178
10.42.0.121,6464,8.708563738852261
10.42.0.121,6481,8.880667186492314
10.42.0.121,6513,6.7829498139098945
10.42.0.121,6580,8.77890974448616
10.42.0.121,6647,8.314548189564343
10.42.0.121,6709,8.535488902930403
10.42.0.121,6767,8.749682691399823
10.42.0.121,6819,8.84019225794246
10.42.0.121,6859,8.930221357910314
10.42.0.121,6897,8.943057558430338
10.42.0.121,6937,8.875765420162178
10.42.0.121,6984,8.977200586736704
10.42.0.121,7025,6.850750297470337
10.42.0.121,7039,7.469399543852419
10.42.0.121,7051,7.869438014686945
10.42.0.121,7073,8.024696152005642
10.42.0.121,7115,8.055991048549405
10.42.0.121,7159,8.443095321037877
10.42.0.121,7194,8.683382263007708
10.42.0.121,7232,8.727575836799147
10.42.0.121,7272,8.871419435099524
10.42.0.121,7324,8.828576428596772
10.42.0.121,7376,6.927483031393338
10.42.0.121,7428,8.464731898972243
10.42.0.121,7478,9.02430147684418
10.42.0.121,7517,8.6083655032856
10.42.0.121,7538,8.232852929774623
10.42.0.121,7562,8.10427173103845
10.42.0.121,7603,8.165395484619074
10.42.0.121,7666,8.38523012478844
10.42.0.121,7731,8.54172474891014
10.42.0.121,7795,8.625881652170039
10.42.0.121,7855,7.358351898781714
10.42.0.121,7911,8.206373994393056
10.42.0.121,7959,8.702442489103143
10.42.0.121,8004,9.108721598554505
10.42.0.121,8053,9.19095373651652
10.42.0.121,8102,8.400540257914523
10.42.0.121,8130,8.255130374376664
10.42.0.121,8143,8.389078346985736
10.42.0.121,8157,8.53515477098026
10.42.0.121,8187,8.673329496135958
10.42.0.121,8230,6.948072047095156
10.42.0.121,8275,7.982841152542879
10.42.0.121,8318,8.521090968187147
10.42.0.121,8371,8.830065049407231
10.42.0.121,8414,8.85391328305171
10.42.0.121,8462,8.86512730761414
10.42.0.121,8503,9.014698856462378
10.42.0.121,8547,9.228196454017663
10.42.0.121,8596,9.413709487148733
10.42.0.121,8625,9.434736169516887
10.42.0.123,7875,5.517833966592842
10.42.0.123,7890,6.415390222610943
10.42.0.123,7922,7.67109923062225
10.42.0.123,7981,8.697761233158227
10.42.0.123,8043,8.711937499165261
10.42.0.123,8098,9.017582956227146
10.42.0.123,8154,8.91784559358728
10.42.0.123,8199,8.872531039834122
10.42.0.123,8245,8.828639506184599
10.42.0.123,8296,8.64772182351453
10.42.0.123,8334,6.437996386261731
10.42.0.123,8369,7.480422519946571
10.42.0.123,8389,7.920145945022678
10.42.0.123,8402,8.219791139462409
10.42.0.123,8414,8.962353810290212
10.42.0.123,8432,9.479527201003666
10.42.0.123,8467,9.539759021062451
10.42.0.123,8511,8.486906458747308
10.42.0.123,8551,8.397911097475086
10.42.0.123,8592,8.503213284442058
10.42.0.123,8627,6.4973510088642525
10.42.0.123,8675,7.8965663285517
10.42.0.123,8723,8.550307249681191
10.42.0.123,8774,9.565878031748687
10.42.0.123,8823,9.694638931224455
10.42.0.123,8860,9.577780066565701
10.42.0.123,8876,9.457205361208617
10.42.0.123,8893,9.323128759193525
10.42.0.123,8927,8.631173315784924
10.42.0.123,8983,8.03646150512102
10.42.0.123,9044,7.056254155225731
10.42.0.123,9099,8.089841138127127
10.42.0.123,9150,8.320031238994016
10.42.0.123,9191,8.425806215425968
10.42.0.123,9231,8.670686414137672
10.42.0.123,9284,9.508530061188658
10.42.0.123,9336,8.901880731545816
10.42.0.123,9382,8.612364864655097
10.42.0.123,9410,8.760414293333328
10.42.0.123,9422,8.850415771161192
10.42.0.123,9436,5.843464424594794
10.42.0.123,9455,6.936509581093023
10.42.0.123,9494,8.134541855632659
10.42.0.123,9533,7.8208299603749785
10.42.0.123,9575,7.947441724283608
10.42.0.123,9614,8.72360249533493
10.42.0.123,9653,8.983233482225613
10.42.0.123,9686,8.878565629365642
10.42.0.123,9723,8.824355618887584
10.42.0.123,9757,8.859930368500894
10.42.0.123,9805,7.433988617089247
10.42.0.123,9833,8.18115782435041
10.42.0.123,9851,8.466962156578786
10.42.0.123,9869,8.639455551671217
10.42.0.123,9906,8.79874890013653
10.42.0.123,9968,9.684124741468779
10.42.0.123,10033,9.316817469124706
10.42.0.123,10093,8.267826254450329
10.42.0.123,10151,8.348860671838013
